,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,SeniorCitizen,tenure,MonthlyCharges,Churn
9652,0.16355379453018737,0.16355379453018737,0.0,1.0,2.0,1.0,0.0,1.6728924109396253,0.32710758906037474,0.0,2.0,2.0,0.0,1.0,2.0,2583.434629685134,0.16355379453018737,29.836446205469812,99.92195854929868,1
9653,0.0,0.6958761505319638,0.6958761505319638,1.0,0.0,1.0,1.3917523010639277,0.0,0.0,2.0,1.3917523010639277,0.6082476989360723,0.0,0.6958761505319638,2.695876150531964,2372.1340184085116,0.6958761505319638,3.0,87.5396903763299,1
9654,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.757787350179594,1.242212649820406,2.0,2.0,0.0,0.378893675089797,0.757787350179594,3017.0622988014366,0.378893675089797,36.24221264982041,99.78512355523347,1
9655,0.6981999441388449,0.0,0.0,1.0,1.3963998882776898,1.0,0.0,0.6036001117223102,1.3963998882776898,0.6036001117223102,2.0,1.3963998882776898,0.0,0.6981999441388449,2.0,6357.4729991620825,0.6981999441388449,6.585599553110759,97.84415950842184,1
9656,0.10025692159112831,0.8997430784088717,0.8997430784088717,1.0,2.0,1.0,0.0,0.20051384318225662,0.0,1.7994861568177434,0.0,0.20051384318225662,0.0,1.0,2.0,4251.899743078409,0.10025692159112831,5.899743078408871,81.4323893707975,1
9657,0.37159304235901025,1.0,0.0,1.0,1.2568139152819795,1.0,2.0,2.0,2.0,0.7431860847180205,2.0,2.0,2.0,0.6284069576409897,0.0,5005.824953068101,0.0,56.51362783056396,109.5614779127077,1
9658,1.0,0.0,0.0,1.0,0.0,0.5613509815640155,0.0,0.0,0.0,0.0,0.0,0.877298036871969,0.0,1.0,3.0,4571.61350981564,0.0,4.929456870948108,63.78345413452182,1
9659,0.9612430644458175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03875693555418247,2.9612430644458176,5513.0,0.0,1.0,70.6,1
9660,0.5004516647953288,0.0,0.0,1.0,0.9990966704093425,1.0,0.0,1.0009033295906575,0.9990966704093425,0.0,0.9990966704093425,0.9990966704093425,0.0,1.0,2.0,6105.501354994386,0.0,9.501354994385986,87.08866321363725,1
9661,0.2352237578749108,0.7647762421250892,0.0,1.0,2.0,1.0,0.0,0.4704475157498216,1.5295524842501784,0.0,0.4704475157498216,1.5295524842501784,0.0,0.2352237578749108,2.764776242125089,1289.352237578749,0.2352237578749108,19.0,89.30892555108139,1
9662,1.0,0.0,0.0,1.0,1.4688848039751727,1.0,0.0,1.4688848039751727,0.0,0.0,0.0,0.0,0.26555759801241363,1.0,0.0,2245.2655575980125,0.0,33.593345588074484,77.72097977967711,1
9663,0.8067735696487673,0.0,0.0,0.8067735696487673,0.19322643035123266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8067735696487673,2.0,3450.2410008086154,0.19322643035123266,8.45418855719014,41.453599676553864,1
9664,0.2518067660508815,0.7481932339491185,0.0,1.0,1.496386467898237,1.0,1.496386467898237,2.0,2.0,2.0,2.0,2.0,0.2518067660508815,0.2518067660508815,1.496386467898237,4516.474705275287,0.7481932339491185,49.007227064203526,114.31500576266653,1
9665,1.0,0.0,0.0,1.0,1.647492775901601,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2011.176253612049,0.8237463879508005,3.1762536120491998,75.80147543806544,1
9666,0.9147316583883226,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1705366832233548,0.0,0.0,1.0,2.0,3974.154928639632,0.0,5.914731658388322,75.77826391860029,1
9667,1.0,0.8661837088690295,0.0,1.0,1.732367417738059,1.0,0.0,0.267632582261941,1.732367417738059,0.0,2.0,2.0,0.0,1.0,2.0,5291.676325822619,0.8661837088690295,7.0,98.58091854434515,1
9668,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.001627098133339,0.998372901866661,0.998372901866661,0.0,1.0,1.5008135490666694,1725.4861696658666,0.0,24.003254196266678,87.56348828070662,1
9669,0.296537589620262,0.0,0.0,0.296537589620262,1.296537589620262,0.0,0.0,0.0,0.593075179240524,0.593075179240524,0.0,1.406924820759476,0.0,0.703462410379738,2.2965375896202618,5040.70346241038,0.0,1.703462410379738,42.81030307611417,1
9670,1.0,1.0,0.0,1.0,1.4697734991697025,1.0,0.0,0.5302265008302975,0.5302265008302975,0.0,2.0,2.0,0.0,1.0,2.0,429.85579275290604,1.0,13.0,95.97906143864166,1
9671,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.1359788821392747,2.0,0.0,0.43201055893036266,2.5679894410696376,5222.607672673159,0.0,7.432010558930362,91.34951077703843,1
9672,0.999049498103645,0.0009505018963550382,0.0009505018963550382,1.0,2.0,1.0,0.0019010037927100765,0.0,0.0019010037927100765,1.99809899620729,2.0,2.0,0.0009505018963550382,0.0009505018963550382,0.0028515056890650037,3010.98954447914,0.0,36.99619799241458,98.80465745929213,1
9673,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.5593452131248349,0.4406547868751651,0.7796726065624174,0.22032739343758256,2.0,2407.6950890984363,0.0,32.220327393437586,83.89577082459368,1
9674,1.0,0.8967833511210004,0.0,1.0,2.0,1.0,1.7935667022420008,0.20643329775799923,1.7935667022420008,0.0,2.0,0.20643329775799923,0.0,1.0,0.10321664887899962,4023.451750266815,0.8967833511210004,50.380700106726,94.52767737459695,1
9675,0.5850351687186619,0.0,0.0,1.0,1.1700703374373238,0.0,0.0,0.0,0.8299296625626762,0.0,0.0,0.0,0.0,1.0,2.4149648312813383,4228.0,0.0,1.0,50.45,1
9676,0.5114575335597429,1.0,0.0,1.0,0.9770849328805142,1.0,0.9770849328805142,2.0,0.0,0.9770849328805142,2.0,2.0,1.0,0.5114575335597429,2.0,4646.48854246644,0.0,55.11457533559743,101.31287590012964,1
9677,0.5241962710633074,0.5241962710633074,0.5241962710633074,1.0,0.9516074578733853,0.5241962710633074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5375.193570168506,0.0,7.661252205113697,59.26940765862816,1
9678,1.0,0.6669354175572171,0.0,0.6669354175572171,1.666935417557217,0.6669354175572171,0.0,0.0,0.6661291648855658,0.6661291648855658,0.0,0.6661291648855658,0.0,1.0,2.666935417557217,4407.669354175572,1.0,8.665322912213915,64.15826408988443,1
9679,1.0,0.7328559301293507,0.0,1.0,0.5342881397412986,0.7328559301293507,0.0,1.4657118602587014,0.0,0.0,0.0,0.5342881397412986,0.0,0.7328559301293507,0.7328559301293507,332.0685762794826,0.7328559301293507,12.25998302181091,71.02748514408454,1
9680,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1786700092322231,0.0,0.0,0.0,0.0,0.0,1.0,0.08933500461611155,314.60803008309,1.0,16.0,72.02333751154028,1
9681,0.43567206612229037,0.5643279338777096,0.5643279338777096,1.0,0.8713441322445807,1.0,0.0,0.0,0.0,1.1286558677554193,1.1286558677554193,0.0,0.0,1.0,2.0,3978.33626314041,0.0,5.43567206612229,81.02295808257315,1
9682,0.8709138048575382,0.0,0.0,1.0,1.7418276097150764,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5976.354569024288,0.8709138048575382,7.967310438860306,83.31429229015878,1
9683,1.0,0.0,0.0,1.0,1.4845975134678886,0.7422987567339443,0.0,0.0,0.0,0.5154024865321114,0.5154024865321114,0.0,0.2577012432660557,1.0,2.0,5664.361377621211,0.7422987567339443,3.834713675926613,70.08083778076514,1
9684,0.6431043526178503,0.0,0.0,1.0,0.0,0.7137912947642995,1.6431043526178502,1.6431043526178502,0.35689564738214974,0.35689564738214974,0.35689564738214974,0.35689564738214974,0.0,0.6431043526178503,2.2862087052357003,156.64310435261785,0.0,3.070686942146449,41.71554798900691,1
9685,0.6842565975159629,0.3157434024840371,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.6314868049680742,2.0,1.3685131950319258,0.0,0.3157434024840371,2.368513195031926,417.21107917019157,0.0,12.368513195031927,97.53430036515613,1
9686,1.0,0.0,0.0,1.0,1.243037448068097,1.0,0.0,0.0,0.756962551931903,0.0,0.756962551931903,0.756962551931903,0.0,1.0,2.0,5725.756962551932,0.0,3.6493689317616607,82.42500520032755,1
9687,0.7801380436310231,0.0,0.0,0.21986195636897687,0.7801380436310231,0.21986195636897687,0.0,1.5602760872620463,1.5602760872620463,0.0,2.0,1.5602760872620463,0.7801380436310231,1.0,2.7801380436310232,2015.539033694583,0.0,40.702070654465345,59.435555811405976,1
9688,0.0,0.44483935934052954,0.0,1.0,2.0,1.0,0.0,0.8896787186810591,0.8896787186810591,1.110321281318941,2.0,1.110321281318941,0.0,1.0,2.0,115.55871487472423,0.44483935934052954,10.88967871868106,98.32206425626379,1
9689,0.10058747783267474,0.0,0.0,1.0,2.0,1.0,1.7988250443346505,2.0,0.2011749556653495,0.0,2.0,2.0,0.0,0.8994125221673253,3.0,2314.692362788175,1.0,25.0,103.11685055517292,1
9690,0.0,0.13353423316074942,0.8664657668392506,1.0,0.26706846632149883,1.0,2.0,1.7329315336785012,0.26706846632149883,2.0,2.0,2.0,1.0,1.0,0.40060269948224825,4075.8012053989646,0.13353423316074942,45.59939730051775,105.78087391424926,1
9691,0.386696449987462,0.386696449987462,0.0,1.0,2.0,1.0,0.773392899974924,0.773392899974924,2.0,1.226607100025076,2.0,2.0,1.0,1.0,2.0,5182.160089349963,0.613303550012538,59.61330355001254,107.60479026744797,1
9692,0.17885757527965274,0.0,0.0,1.0,0.3577151505593055,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.6422848494406945,1994.8942878763983,0.8211424247203473,25.821142424720346,91.86705863471481,1
9693,0.9694908994061782,1.0,1.0,1.0,2.0,1.0,0.06101820118764367,2.0,1.9389817988123563,0.0,2.0,2.0,0.030509100593821836,1.0,0.030509100593821836,4250.518654710095,0.0,49.93898179881236,103.8316945396437,1
9694,0.5460738635782041,0.5460738635782041,0.5460738635782041,1.0,1.0921477271564082,1.0,0.0,0.9078522728435918,0.0,0.0,0.9078522728435918,0.0,0.0,0.5460738635782041,2.0,6163.262818182749,0.0,6.460738635782041,78.86656505739687,1
9695,0.5069996201433474,0.0,0.0,1.0,0.9860007597133051,0.49300037985665257,0.0,0.0,2.0,0.0,2.0,1.0139992402866949,0.0,1.0,2.0,2992.5069996201432,0.49300037985665257,4.506999620143348,79.4909572742549,1
9696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4278280382162303,3.0,3811.0,0.0,1.0,45.05,1
9697,0.0,0.9323481416337108,0.0,1.0,2.0,1.0,0.0,0.13530371673257835,1.8646962832674217,0.0,2.0,2.0,0.0,1.0,0.13530371673257835,2550.947126017128,1.0,29.06765185836629,99.09397370793809,1
9698,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2835864180459404,0.0,1.0,1.8582067909770297,5670.134345672183,1.0,2.1343456721837617,75.17427699699694,1
9699,0.17060112462164434,1.0,1.0,1.0,2.0,0.8293988753783557,0.3412022492432887,1.6587977507567113,2.0,1.6587977507567113,2.0,2.0,2.0,1.0,0.3412022492432887,4424.1706011246215,0.0,52.0708202431896,103.13051822943855,1
9700,0.436757817847075,0.436757817847075,0.436757817847075,1.0,0.0,0.0,0.0,1.12648436430585,0.0,0.0,1.12648436430585,1.12648436430585,0.0,1.0,0.0,2254.5059374572234,0.0,4.87351563569415,58.14597448077785,1
9701,0.4640004281964263,0.4640004281964263,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0719991436071474,0.5359995718035737,0.4640004281964263,0.9280008563928526,5010.320002140982,0.4640004281964263,65.78400256917855,95.28319573944556,1
9702,0.0,0.7890961116487567,0.7890961116487567,1.0,2.0,1.0,1.5781922232975134,0.0,0.0,0.4218077767024866,2.0,2.0,0.0,1.0,2.0,121.46915333978508,0.0,10.0,99.88091819538532,1
9703,1.0,0.6028928826054353,0.0,1.0,0.7942142347891294,1.0,0.0,1.2057857652108706,1.2057857652108706,0.0,0.7942142347891294,0.7942142347891294,0.0,1.0,1.808678647816306,2000.205785765211,0.6028928826054353,28.014464413027177,85.6264621167882,1
9704,0.34577953797098704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654220462029013,2.0,3816.0,0.0,1.0,45.3,1
9705,1.0,0.9981999076656176,0.0,1.0,2.0,1.0,0.0,0.003600184668764772,0.0,0.0,0.0,1.9963998153312352,0.0,1.0,2.0,1446.9729986149844,0.0,22.003600184668766,85.09126955217823,1
9706,0.0,0.9250399565299869,1.0,1.0,1.8500799130599739,1.0,0.0,0.14992008694002612,1.8500799130599739,0.0,0.0,2.0,0.0,1.0,1.8500799130599739,472.7240809998103,0.0,14.074960043470012,87.14880394131548,1
9707,1.0,0.776990176466267,0.0,1.0,0.446019647067466,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776990176466267,2.223009823533733,1711.0070884118036,0.0,3.0,71.34814617060854,1
9708,0.5921040626284532,0.5921040626284532,0.0,1.0,2.0,1.0,1.1842081252569063,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1258.5526243757706,0.0,11.47366500205525,98.01315381293675,1
9709,0.0,0.0,0.0,1.0,0.6955648060977744,1.0,0.0,0.6955648060977744,0.0,2.0,1.3044351939022256,1.3044351939022256,0.0,1.0,2.0,925.8266111634133,1.0,16.695564806097774,91.31995837256002,1
9710,1.0,1.0,1.0,1.0,2.0,0.02164556134698359,1.9567088773060328,2.0,2.0,0.04329112269396718,0.04329112269396718,2.0,0.9783544386530164,0.02164556134698359,0.9783544386530164,3940.5411390336744,0.02164556134698359,64.52379765036636,73.27902499958948,1
9711,0.9082223935288242,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1610.0,0.0,1.0,20.2,1
9712,0.6809532914035762,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5502.319046708596,0.0,1.0,70.06595233542981,1
9713,0.12067553663743935,0.12067553663743935,0.0,1.0,2.0,1.0,0.2413510732748787,1.7586489267251213,0.0,0.0,0.0,2.0,0.12067553663743935,1.0,2.0,1801.5518935603507,1.0,25.0,89.62156090118566,1
9714,0.5142270112659776,0.4857729887340224,0.4857729887340224,0.5142270112659776,1.5142270112659775,0.0,0.0,1.0284540225319552,0.0,2.0,0.0,0.0,0.0,1.0,1.9715459774680448,6428.144324718351,0.0,9.170724135191731,45.192665510940984,1
9715,0.0,0.460808920486367,0.460808920486367,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.539191079513633,3.0,4228.0,0.0,1.0,50.45,1
9716,0.0,0.7449065671676206,0.0,1.0,1.4898131343352412,1.0,0.0,0.0,1.4898131343352412,1.4898131343352412,2.0,2.0,0.0,1.0,2.0,2060.8981313433524,0.0,2.2550934328323793,100.58635317915594,1
9717,0.23212363636628863,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.5357527272674227,0.46424727273257727,1.5357527272674227,2.0,0.0,1.0,0.46424727273257727,4311.696370909099,0.0,49.85698909093031,104.39399890905656,1
9718,1.0,1.0,0.7517945873672564,0.24820541263274365,1.2482054126327435,0.0,1.5035891747345127,1.5035891747345127,2.0,0.0,2.0,2.0,1.0,0.24820541263274365,2.0,2608.773329635774,0.0,48.517945873672566,62.700414153068586,1
9719,0.5883656892176566,1.0,0.41163431078234336,1.0,1.1767313784353133,0.5883656892176566,0.0,0.8232686215646867,0.0,0.8232686215646867,0.0,0.0,0.41163431078234336,1.0,1.5883656892176568,1947.1163431078235,0.5883656892176566,37.351246040170466,66.35858805126638,1
9720,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5746714269773143,0.4253285730226857,0.0,0.0,0.0,0.0,0.7873357134886572,2.212664286511343,4234.425328573023,0.0,1.0,50.781899642976704,1
9721,1.0,1.0,0.9029817817629106,1.0,2.0,1.0,0.1940364364741789,1.805963563525821,1.805963563525821,0.0,1.805963563525821,2.0,0.09701821823708945,0.09701821823708945,2.0,1774.7463279282676,0.09701821823708945,21.388072872948356,102.91077035006069,1
9722,0.9357614241428741,0.06423857585712589,0.0,1.0,0.12847715171425178,1.0,0.0,0.0,0.0,0.0,0.12847715171425178,0.0,0.0,0.06423857585712589,1.064238575857126,702.5867513311432,0.9357614241428741,19.743045696571496,72.17685656044976,1
9723,0.0,1.0,0.4073039333571222,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.5926960666428778,1.0,2.0,5489.221911800071,0.5926960666428778,65.0,105.94452204998215,1
9724,0.17496468085719996,0.8250353191428,0.17496468085719996,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,1.6500706382856,3231.0995761702866,0.0,37.1749646808572,99.4562588297857,1
9725,0.0,0.0,0.0,0.14166956821907517,0.8583304317809248,0.28333913643815034,0.14166956821907517,0.14166956821907517,0.14166956821907517,1.8583304317809248,0.14166956821907517,0.14166956821907517,0.0,0.8583304317809248,1.7166608635618497,2511.1666086356186,0.8583304317809248,10.708347841095376,28.197886925754478,1
9726,0.4636220743434498,0.4636220743434498,0.0,1.0,2.0,1.0,0.0,0.9272441486868996,0.0,0.9272441486868996,1.0727558513131004,1.0727558513131004,0.0,1.0,2.0,3403.226772602021,0.5363779256565502,4.46362207434345,90.79059815284833,1
9727,1.0,0.2157287006932831,0.0,1.0,0.4314574013865662,1.0,0.4314574013865662,0.4314574013865662,0.4314574013865662,0.4314574013865662,2.0,2.0,0.2157287006932831,1.0,1.5685425986134338,6250.098845313172,0.0,23.37517944298355,95.60512222961991,1
9728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10623960731795279,1.8937603926820472,0.0,0.053119803658976394,2.9468801963410236,3029.265599018295,0.0,1.0,35.08718386256128,1
9729,0.275170112488068,0.0,1.0,1.0,2.0,1.0,0.0,1.449659775023864,1.449659775023864,0.550340224976136,0.0,0.0,0.0,0.0,0.275170112488068,2886.7986391000954,0.0,4.0,83.15569713441377,1
9730,0.0,0.39796034638075717,0.6020396536192428,0.6020396536192428,1.6020396536192427,0.0,0.0,0.0,2.0,0.0,0.0,0.7959206927615143,0.6020396536192428,1.0,2.2040793072384854,6408.816317228954,0.39796034638075717,19.785722424665302,49.80100273501249,1
9731,0.0,1.0,0.9314789925966807,1.0,2.0,1.0,0.1370420148066387,0.1370420148066387,0.0,0.1370420148066387,2.0,1.8629579851933613,0.0,1.0,0.9314789925966807,3145.0278151110497,1.0,39.6573949629834,94.95769999404975,1
9732,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617690326827151,2.0,5454.338230967317,0.0,1.0,69.91691154836587,1
9733,0.9138762903217963,0.0,0.08612370967820371,0.9138762903217963,0.08612370967820371,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.913876290321796,4568.153092741955,0.0,2.4641030645294624,53.91723920966119,1
9734,0.9810448622544657,1.0,1.0,1.0,2.0,1.0,0.03791027549106851,2.0,2.0,0.03791027549106851,2.0,2.0,2.0,1.0,0.0,5881.018955137745,0.0,70.98104486225446,106.15543212951339,1
9735,0.0,0.0,0.0,0.6618107285744247,0.3381892714255753,0.6618107285744247,0.6763785428511506,0.6763785428511506,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5630.941728742893,0.0,6.632675100020973,67.05390642082499,1
9736,0.8168902895041683,0.8168902895041683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3662194209916634,0.0,1.6337805790083366,0.0,0.8168902895041683,1.8168902895041683,6507.704025211075,0.0,9.225730156858276,33.950631396252305,1
9737,1.0,0.7495455642210852,0.0,1.0,1.4990911284421704,0.7495455642210852,1.4990911284421704,2.0,0.0,0.5009088715578296,0.0,0.5009088715578296,0.2504544357789148,1.0,2.2504544357789147,2124.0127242018098,0.0,30.753181050452405,79.67884299841168,1
9738,0.3004657423844762,0.3004657423844762,0.0,1.0,2.0,1.0,0.0,1.3990685152310476,0.0,0.0,0.0,0.0,0.0,0.3004657423844762,0.9013972271534287,2653.70419168146,0.3004657423844762,4.0,76.88334661453511,1
9739,0.6930689270187674,0.0,0.0,0.30693107298123257,0.6930689270187674,0.0,0.6138621459624651,0.0,1.3861378540375349,0.6138621459624651,0.0,0.0,0.0,0.0,2.3861378540375346,2214.970311846268,0.0,8.465344635093837,36.973771627093015,1
9740,0.9429056620920563,0.057094337907943715,0.057094337907943715,1.0,2.0,1.0,0.0,0.0,0.11418867581588743,0.0,0.11418867581588743,2.0,0.0,1.0,2.0,2652.6574339725526,0.0,35.65743397255234,85.62354336999154,1
9741,0.6569482674803494,1.0,0.3430517325196506,0.3430517325196506,0.6569482674803494,0.0,0.6861034650393012,0.6861034650393012,0.6861034650393012,0.6861034650393012,1.3138965349606988,1.3138965349606988,0.0,0.0,2.3430517325196507,5292.482017082127,0.0,12.284741337401748,52.74791481149148,1
9742,0.6669359852039066,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3338719704078132,0.0,2.0,2.0,0.0,0.6669359852039066,1.3338719704078132,92.33387197040781,0.3330640147960934,10.333064014796093,93.16806712306033,1
9743,0.10252919822780138,1.0,0.10252919822780138,1.0,2.0,1.0,0.20505839645560275,0.0,2.0,2.0,2.0,2.0,1.1025291982278014,0.8974708017721986,0.8974708017721986,5484.462062026583,0.8974708017721986,65.8974708017722,106.22682883521507,1
9744,1.0,0.0,0.0,1.0,0.023835965956484184,1.0,0.0,0.0,0.0,1.9761640340435158,0.0,0.0,0.0,1.0,2.0,5777.976164034044,0.011917982978242092,1.0,75.89821230255328,1
9745,0.13969237260293865,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,5963.580922882191,0.8603076273970613,1.0,79.17904614410956,1
9746,1.0,1.0,0.2842640735892047,1.0,2.0,1.0,1.4314718528215906,0.5685281471784094,2.0,0.0,0.5685281471784094,2.0,0.0,0.2842640735892047,1.4314718528215906,4255.725887411287,0.0,52.14720777923239,96.72842753221259,1
9747,0.027206298343556035,0.0,0.972793701656444,1.0,1.945587403312888,0.0,0.0,0.0,1.945587403312888,0.0,0.0,0.0,0.972793701656444,1.0,2.972793701656444,6411.510286629816,0.027206298343556035,16.59190552484666,55.546649773469355,1
9748,0.0,0.0,0.01693530038517954,1.0,2.0,1.0,0.0,0.0,0.03387060077035908,0.03387060077035908,0.0,0.0,0.0,0.01693530038517954,2.0169353003851795,2933.3387060077034,0.0,4.0,75.54898977952585,1
9749,0.5060208508598121,0.0,0.0,1.0,1.0120417017196242,0.4939791491401879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4939791491401879,2.5060208508598123,1679.5782710611775,0.4939791491401879,3.5060208508598123,60.27958298280376,1
9750,1.0,1.0,0.0,1.0,2.0,1.0,0.2612953980153052,1.7387046019846948,0.0,0.0,2.0,2.0,0.0,0.8693523009923474,2.0,3502.5176937188544,0.1306476990076526,40.0,101.3718562344542,1
9751,0.7368264557515041,0.0,0.0,1.0,1.4736529115030081,1.0,0.0,2.0,0.0,0.0,2.0,0.5263470884969919,0.0,1.0,2.0,1934.526347088497,1.0,24.47365291150301,90.47640655664128,1
9752,0.5010402369846034,0.0,0.0,0.4989597630153966,0.5010402369846034,0.0,0.9979195260307931,0.9979195260307931,1.0020804739692069,0.0,0.0,1.0020804739692069,0.0,0.5010402369846034,2.0,3334.5114426068308,0.5010402369846034,3.494798815076983,47.93273206605558,1
9753,1.0,0.5727605329550868,0.5727605329550868,1.0,0.0,1.0,0.8544789340898264,0.0,1.1455210659101736,1.1455210659101736,0.0,1.1455210659101736,0.0,0.4272394670449132,1.4272394670449131,1482.8917738568323,0.0,2.0,83.89047562125774,1
9754,0.8627728533831289,0.13722714661687108,0.0,1.0,0.27445429323374215,0.13722714661687108,0.27445429323374215,0.0,1.7255457067662578,0.0,2.0,2.0,0.8627728533831289,1.0,2.862772853383129,3002.137227146617,0.13722714661687108,4.862772853383129,74.06192353985938,1
9755,0.06233853938340794,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.8753229212331841,1.8753229212331841,1.8753229212331841,0.0,0.9376614606165921,3.0,4540.7532292123315,0.0,6.062338539383408,98.37283495359978,1
9756,0.3519297707317768,1.0,0.0,1.0,2.0,1.0,2.0,0.7038595414635536,2.0,0.0,2.0,1.2961404585364464,0.0,1.0,0.7038595414635536,1820.4421068780466,0.0,21.703859541463554,102.58756168073135,1
9757,1.0,0.0,0.0,1.0,0.892298512914339,0.4461492564571695,0.0,0.892298512914339,1.107701487085661,1.107701487085661,0.0,0.0,0.0,1.0,2.0,1228.030686616229,0.0,26.984656691885476,66.00219708061778,1
9758,0.6716602309978987,1.0,0.32833976900210127,1.0,2.0,1.0,0.0,2.0,2.0,0.6566795380042025,2.0,2.0,0.6566795380042025,1.0,1.3433204619957975,4417.955057921019,0.0,52.35830115498949,105.49844015685767,1
9759,1.0,0.666097528473446,0.666097528473446,1.0,0.6678049430531079,1.0,0.0,0.6678049430531079,0.0,0.0,2.0,1.332195056946892,0.0,1.0,2.0,1298.9982925854204,0.33390247152655395,19.666097528473447,89.53219505694689,1
9760,0.25425916098893053,0.7457408390110695,0.0,1.0,0.5085183219778611,0.7457408390110695,0.5085183219778611,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.491481678022139,742.9488900681329,0.0,7.593701541756472,66.8733996271166,1
9761,0.0,0.3689506067297794,0.3689506067297794,1.0,1.2620987865404412,1.0,0.0,0.0,0.7379012134595588,0.7379012134595588,2.0,2.0,0.3689506067297794,0.6310493932702206,1.2620987865404412,1199.8447530336489,0.6310493932702206,7.5342591009466915,95.60251538196644,1
9762,1.0,0.9750159177181505,0.9750159177181505,1.0,0.0499681645636989,1.0,0.0,0.0499681645636989,1.950031835436301,0.0,2.0,1.950031835436301,0.0,0.02498408228184945,2.9750159177181503,1305.7751432594634,0.02498408228184945,18.02498408228185,94.97636062814115,1
9763,0.0,0.0,0.0,1.0,0.0,1.0,0.5585497759466422,0.0,1.4414502240533578,0.5585497759466422,2.0,2.0,0.7207251120266789,0.2792748879733211,2.1621753360800366,224.7927488797332,0.0,12.0,96.4495346191093,1
9764,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5140233698765098,3.0,3811.0,0.0,1.0,45.05,1
9765,0.3942462694790656,0.0,0.3942462694790656,1.0,0.7884925389581312,1.0,1.2115074610418688,0.0,1.2115074610418688,1.2115074610418688,1.2115074610418688,0.0,0.6057537305209344,0.6057537305209344,1.6057537305209344,3179.692059688335,0.0,42.942462694790656,87.52708841610101,1
9766,0.3681198407531149,0.6318801592468851,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3681198407531148,1936.258037292803,0.3681198407531149,3.0,75.22855579297905,1
9767,0.5270501564925637,0.0,0.0,0.4729498435074363,1.4729498435074362,0.0,0.9458996870148726,0.0,1.0541003129851274,0.0,1.0541003129851274,1.0541003129851274,0.0,1.0,2.472949843507436,6321.5811504694775,0.0,8.148347965596672,52.300526490622964,1
9768,0.0,0.417466222559264,0.0,1.0,2.0,1.0,0.0,2.0,0.834932445118528,0.0,1.165067554881472,2.0,0.0,1.0,2.0,2021.330135109763,0.417466222559264,25.417466222559263,97.57821617562071,1
